Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2016-04-07,7918.75,7921.5,7810.3,7834.6,26272366.0,1363.38
2016-04-08,7830.8,7859.95,7799.7,7821.3,19495943.0,1323.17
2016-04-11,7848.7,8000.95,7817.95,7992.55,27676835.0,1293.73
2016-04-12,8011.0,8136.4,8009.2,8116.5,34891773.0,1747.74
2016-04-13,8191.65,8439.0,8183.45,8399.35,51447938.0,2497.27
2016-04-18,8396.15,8425.9,8326.55,8386.15,26142398.0,1573.54
2016-04-20,8401.45,8401.45,8307.2,8341.4,33696923.0,2008.62
2016-04-21,8395.7,8436.25,8277.25,8320.3,34810454.0,1877.32
2016-04-22,8310.6,8434.75,8284.7,8401.4,30432815.0,1479.02
2016-04-25,8392.05,8409.5,8304.45,8322.4,24355586.0,1147.78
2016-04-26,8299.2,8485.95,8275.3,8457.05,30357008.0,2380.8
2016-04-27,8453.75,8522.55,8442.05,8479.65,27645306.0,1600.37
2016-04-28,8480.1,8496.3,8302.05,8317.65,38493819.0,2225.96
2016-04-29,8296.85,8360.1,8216.0,8288.95,25629510.0,1318.58
2016-05-02,8263.5,8318.05,8218.1,8299.05,25979753.0,1298.03
2016-05-03,8346.5,8440.5,8246.1,8263.05,40836740.0,2030.96
2016-05-04,8229.4,8238.65,8072.35,8087.3,36696674.0,1499.49
2016-05-05,8117.15,8184.5,8089.8,8133.9,27071491.0,1504.92
2016-05-06,8111.0,8203.9,8055.3,8196.8,23937584.0,1205.08
2016-05-09,8222.3,8323.85,8220.85,8315.95,22378059.0,1292.45
2016-05-10,8309.5,8309.55,8192.05,8234.35,29060124.0,1527.76
2016-05-11,8150.35,8265.0,8076.05,8192.25,27617116.0,1424.23
2016-05-12,8199.1,8260.95,8198.6,8234.25,27884391.0,1395.78
2016-05-13,8215.2,8235.25,8127.35,8160.4,30806449.0,3937.88
2016-05-16,8196.0,8220.95,8126.4,8200.2,21761143.0,1272.23
2016-05-17,8223.45,8304.55,8191.15,8245.05,46327660.0,2160.04
2016-05-18,8175.7,8175.7,8082.3,8145.35,28595551.0,1938.4
2016-05-19,8154.45,8186.7,8070.95,8104.75,27998517.0,1378.92
2016-05-20,8100.1,8150.9,8070.15,8080.75,24424247.0,1135.27
2016-05-23,8128.95,8131.25,8016.95,8026.6,25105312.0,1106.44
2016-05-24,8021.85,8065.7,8005.0,8051.75,29859051.0,1268.91
2016-05-25,8117.65,8240.1,8117.35,8211.95,74386826.0,2303.33
2016-05-26,8256.05,8323.45,8221.9,8312.65,70178749.0,2603.24
2016-05-27,8327.7,8409.8,8327.7,8393.95,38490280.0,1623.49
2016-05-30,8404.9,8515.2,8393.3,8497.0,40956227.0,1975.75
2016-05-31,8669.75,8741.4,8616.65,8720.4,152702642.0,6962.22
2016-06-01,8733.45,8764.15,8646.55,8670.8,54472409.0,1982.46
2016-06-02,8638.95,8730.55,8638.95,8713.7,36507014.0,1665.76
2016-06-03,8752.1,8814.3,8720.8,8749.25,35320172.0,1897.35
2016-06-06,8763.0,8792.75,8698.75,8763.55,27133586.0,1400.13
2016-06-07,8819.9,8833.95,8768.75,8799.0,30392630.0,1615.35
2016-06-08,8816.0,8862.5,8806.3,8841.85,26559466.0,1380.73
2016-06-09,8849.6,8854.9,8769.3,8784.2,21728082.0,1071.54
2016-06-10,8765.65,8834.4,8677.6,8688.3,28832573.0,1377.17
2016-06-13,8600.9,8612.2,8536.9,8599.1,27150663.0,1337.08
2016-06-14,8622.1,8641.55,8560.25,8613.15,23680602.0,1162.68
2016-06-15,8646.05,8703.7,8634.95,8689.65,27348086.0,1213.66
2016-06-16,8649.05,8655.6,8555.55,8612.8,36268386.0,1567.96
2016-06-17,8670.7,8695.05,8647.2,8675.2,35613853.0,1476.67
2016-06-20,8635.15,8809.4,8607.35,8799.05,34446455.0,1518.45
2016-06-21,8827.65,8865.6,8803.35,8858.45,37609440.0,1487.43
2016-06-22,8847.75,8850.25,8733.35,8778.2,27595804.0,1220.1
2016-06-23,8790.95,8879.55,8775.95,8870.2,28728321.0,1318.46
2016-06-24,8461.45,8651.55,8306.3,8631.65,90124490.0,3977.66
2016-06-27,8629.8,8661.1,8569.55,8605.4,33957669.0,1657.73
2016-06-28,8618.5,8639.7,8567.25,8618.85,33466330.0,1566.83
2016-06-29,8697.85,8757.55,8697.65,8744.7,32873929.0,1683.9
2016-06-30,8832.0,8879.55,8814.35,8863.75,51235274.0,2652.0
2016-07-01,8901.55,8932.45,8862.25,8894.85,34964855.0,1639.39
2016-07-04,8959.5,8989.1,8944.3,8956.9,32500263.0,1367.48
2016-07-05,8951.65,8951.65,8833.3,8852.4,38663060.0,1098.9
2016-07-07,8850.4,8862.8,8793.3,8801.45,59302422.0,1541.04
2016-07-08,8851.55,8882.45,8818.15,8870.5,33129487.0,1265.93
2016-07-11,8954.65,9064.9,8952.4,9058.8,41280743.0,1564.94
2016-07-12,9076.35,9128.35,9074.75,9121.85,35655301.0,1445.57
2016-07-13,9132.65,9139.85,9041.55,9069.95,38701508.0,1357.12
2016-07-14,9044.5,9121.15,9039.35,9115.15,27127532.0,1363.61
2016-07-15,9109.35,9254.25,9106.15,9204.45,31779421.0,1687.93
2016-07-18,9237.45,9331.2,9209.5,9226.0,34370400.0,1582.55
2016-07-19,9236.95,9290.8,9189.0,9260.05,31885550.0,1375.66
2016-07-20,9258.35,9312.85,9258.35,9279.8,26184385.0,1189.09
2016-07-21,9306.7,9313.05,9198.85,9208.65,60378440.0,1432.82
2016-07-22,9236.8,9301.5,9222.9,9290.5,48429383.0,1444.85
2016-07-25,9293.2,9391.1,9285.95,9378.8,28229801.0,1298.57
2016-07-26,9383.75,9403.3,9229.0,9255.4,45237287.0,2307.85
2016-07-27,9297.15,9375.5,9262.1,9330.75,29364291.0,1872.08
2016-07-28,9354.55,9426.5,9333.45,9404.35,39224641.0,2784.77
2016-07-29,9418.2,9512.05,9418.2,9470.85,31817064.0,2037.38
2016-08-01,9531.95,9622.9,9498.65,9530.05,51518283.0,2206.15
2016-08-02,9567.45,9631.45,9454.5,9469.6,47289090.0,2244.8
2016-08-03,9494.7,9523.95,9283.4,9301.75,36551681.0,1766.31
2016-08-04,9426.5,9479.65,9362.7,9439.75,40490509.0,1887.89
2016-08-05,9512.9,9757.7,9497.15,9738.65,50294085.0,2644.07
2016-08-08,9798.2,9851.1,9769.35,9797.55,37394329.0,2280.5
2016-08-09,9840.25,9841.9,9682.05,9747.6,101328858.0,2824.68
2016-08-10,9782.0,9782.0,9543.2,9559.35,54241334.0,2440.74
2016-08-11,9550.05,9565.55,9432.95,9513.25,33075420.0,1700.73
2016-08-12,9541.9,9668.35,9536.9,9618.5,33961991.0,1804.19
2016-08-16,9622.55,9622.55,9496.75,9558.6,27192576.0,1710.32
2016-08-17,9581.2,9669.35,9566.9,9647.0,26717307.0,1591.37
2016-08-18,9675.2,9730.4,9667.7,9678.6,25887807.0,1353.06
2016-08-19,9695.55,9705.9,9623.35,9638.55,22483142.0,1233.93
2016-08-22,9643.2,9646.35,9529.65,9539.0,22137721.0,1061.08
2016-08-23,9542.5,9557.9,9470.45,9526.3,23223018.0,1131.03
2016-08-24,9552.85,9583.55,9501.3,9529.0,21027228.0,1408.23
2016-08-25,9565.45,9580.6,9455.8,9470.85,37496725.0,2006.88
2016-08-26,9524.15,9597.1,9452.7,9538.4,33395310.0,1743.28
2016-08-29,9641.45,9707.0,9589.6,9697.0,36981232.0,1648.92
2016-08-30,9742.75,9873.35,9742.75,9866.05,29480730.0,1977.3
2016-08-31,9878.9,10000.3,9875.6,9897.3,48866577.0,2899.14
2016-09-01,9932.15,9989.7,9925.65,9939.95,39902661.0,1915.75
2016-09-02,10012.15,10069.0,9986.15,10052.95,40172574.0,2299.67
2016-09-06,10113.85,10368.3,10113.85,10348.55,44574241.0,2591.41
2016-09-07,10381.8,10407.1,10326.55,10359.85,43197862.0,2395.9
2016-09-08,10383.05,10466.9,10374.75,10458.65,36450161.0,2382.15
2016-09-09,10441.75,10441.75,10288.2,10299.2,36694339.0,1816.29
2016-09-12,10075.2,10087.2,9969.9,10013.5,34575948.0,1923.75
2016-09-14,10055.05,10112.95,9983.1,10086.25,34558246.0,2076.88
2016-09-15,10097.45,10130.25,10022.45,10064.05,45591302.0,1707.62
2016-09-16,10123.85,10276.0,10065.3,10117.95,51235896.0,2974.15
2016-09-19,10162.85,10167.05,10108.85,10146.35,40893495.0,1817.2
2016-09-20,10168.15,10175.6,10045.0,10075.0,29891716.0,1726.07
2016-09-21,10084.7,10169.9,10034.6,10095.95,28432770.0,1939.94
2016-09-22,10237.8,10271.4,10195.2,10250.35,31955724.0,1880.1
2016-09-23,10276.0,10281.65,10206.7,10224.95,30639154.0,1908.21
2016-09-26,10196.65,10197.05,10034.55,10048.65,24946043.0,1585.67
2016-09-27,10095.25,10123.35,9978.55,9992.5,21549131.0,1352.49
2016-09-28,10007.8,10142.3,9998.75,10115.95,31110989.0,2193.36
2016-09-29,10203.2,10224.25,9859.45,9893.85,70881190.0,3562.56
2016-09-30,9901.9,10051.05,9842.25,10029.3,46590986.0,2111.68
2016-10-03,10146.8,10290.15,10126.45,10275.5,43150942.0,2329.32
2016-10-04,10364.3,10367.35,10238.6,10289.7,30858733.0,1821.47
2016-10-05,10350.85,10364.55,10276.0,10344.0,35166387.0,2020.29
2016-10-06,10389.45,10402.55,10236.45,10269.85,31743823.0,1737.06
2016-10-07,10303.1,10358.35,10256.15,10344.3,24957006.0,1608.95
2016-10-10,10406.8,10421.15,10327.3,10335.8,18444160.0,1033.3
2016-10-13,10278.15,10289.5,10116.0,10203.0,33704620.0,1946.82
2016-10-14,10241.75,10249.4,10177.25,10223.45,22703137.0,1352.66
2016-10-17,10241.45,10252.9,9986.5,10008.4,24956891.0,1425.27
2016-10-18,10047.1,10154.2,10046.8,10150.05,33309175.0,1743.54
2016-10-19,10159.75,10164.55,10052.65,10092.55,24460029.0,1434.83
2016-10-20,10133.35,10179.4,10077.2,10088.7,24694497.0,1115.53
2016-10-21,10117.55,10120.2,10053.65,10101.6,26319027.0,1051.35
2016-10-24,10121.5,10220.05,10105.85,10188.2,26606292.0,1274.85
2016-10-25,10150.55,10202.65,10119.0,10143.7,23475582.0,1429.98
2016-10-26,10122.75,10157.35,10018.45,10056.55,29074191.0,1694.12
2016-10-27,10005.05,10022.4,9873.6,9912.85,60746178.0,3878.76
2016-10-28,9968.65,10070.35,9952.55,10056.7,44119277.0,2368.7
2016-10-30,10095.05,10100.75,10035.05,10048.5,7104950.0,234.56
2016-11-01,10092.25,10154.1,10041.5,10105.55,39880509.0,2333.98
2016-11-02,10000.3,10042.1,9962.15,9973.8,28386239.0,1760.28
2016-11-03,9944.35,10056.85,9925.9,9948.25,39067960.0,1842.21
2016-11-04,9939.55,9944.85,9827.45,9870.75,37340697.0,1923.29
2016-11-07,9949.45,9976.45,9874.7,9892.6,24699050.0,1469.52
2016-11-08,9981.75,10098.35,9965.45,10079.7,53703058.0,2216.58
2016-11-09,9466.05,9903.6,9330.85,9819.8,57963015.0,3104.71
2016-11-10,9970.25,10052.85,9725.25,9758.15,40267463.0,2181.27
2016-11-11,9652.0,9666.9,9277.8,9308.3,38936286.0,2348.67
2016-11-15,9199.0,9203.9,8771.35,8828.6,51614732.0,3858.98
2016-11-16,8977.35,9113.05,8830.35,8918.65,51516820.0,3218.19
2016-11-17,8926.45,8990.5,8866.4,8915.6,32514059.0,1728.04
2016-11-18,8929.65,9006.0,8864.8,8983.85,25743785.0,1593.98
2016-11-21,9003.85,9003.9,8659.4,8681.6,33438196.0,1806.06
2016-11-22,8764.95,8878.45,8708.95,8852.9,36100016.0,1747.56
2016-11-23,8914.65,8921.9,8807.95,8891.15,31098691.0,1642.15
2016-11-24,8838.8,8842.85,8718.55,8754.5,45070852.0,2056.9
2016-11-25,8780.5,8801.15,8718.7,8780.4,27784338.0,1551.35
2016-11-28,8780.95,8883.2,8771.6,8826.65,24315469.0,1749.93
2016-11-29,8841.25,9057.7,8821.6,9017.95,32629851.0,1982.95
2016-11-30,9050.95,9125.65,9009.7,9113.8,38016580.0,2679.8
2016-12-01,9126.85,9130.25,9018.15,9041.0,33770024.0,2068.83
2016-12-02,8984.15,9058.1,8867.5,8888.7,40531437.0,2103.75
2016-12-05,8890.35,9065.55,8865.65,9046.25,27559692.0,1515.58
2016-12-06,9083.35,9107.9,8997.7,9014.0,21860853.0,1226.1
2016-12-07,9040.05,9128.35,8996.0,9053.25,21165710.0,1463.63
2016-12-08,9135.9,9305.25,9133.95,9299.05,28464979.0,1885.14
2016-12-09,9360.75,9364.9,9218.05,9252.3,26047862.0,1522.07
2016-12-12,9228.5,9228.5,9061.95,9092.0,21987845.0,1124.18
2016-12-13,9201.7,9241.4,9139.05,9196.0,85591066.0,4394.61
2016-12-14,9219.4,9222.0,9131.3,9146.05,25534714.0,1394.34
2016-12-15,9071.1,9214.05,9042.75,9118.25,24019117.0,1383.07
2016-12-16,9148.95,9183.2,9116.15,9153.5,30187363.0,1977.96
2016-12-19,9140.7,9146.95,9070.85,9098.05,23197067.0,1036.83
2016-12-20,9117.4,9124.7,8999.2,9023.05,20791516.0,1072.28
2016-12-21,9050.95,9085.65,8980.0,9013.0,20487883.0,1103.39
2016-12-22,9002.7,9028.3,8921.05,8961.3,22665217.0,1229.87
2016-12-26,8973.05,8974.65,8844.2,8854.75,15679924.0,944.84
2016-12-27,8864.7,9009.6,8808.95,8991.8,20541152.0,1044.2
2016-12-28,9009.75,9046.4,8970.15,8981.15,20390327.0,1188.45
2016-12-30,9136.85,9171.7,9112.55,9141.75,25936026.0,1136.32
2017-01-03,9331.4,9340.5,9289.95,9300.3,24208190.0,1473.84
2017-01-04,9336.6,9400.25,9304.8,9330.9,27643350.0,1406.31
2017-01-05,9410.65,9537.35,9403.4,9522.3,31198325.0,1846.5
2017-01-06,9551.65,9589.8,9487.2,9506.65,28720976.0,1498.88
2017-01-09,9541.4,9550.0,9472.85,9495.95,16013369.0,956.54
2017-01-10,9542.6,9626.3,9540.9,9616.6,22307233.0,1311.16
2017-01-11,9661.6,9712.05,9635.45,9703.65,22458838.0,1570.67
2017-01-12,9732.35,9740.6,9644.95,9676.95,17147379.0,1183.66
2017-01-16,9605.7,9664.1,9580.35,9650.7,19650110.0,1128.03
2017-01-17,9661.25,9689.1,9620.6,9641.85,24279973.0,1273.09
2017-01-18,9655.45,9696.9,9627.9,9644.8,24473490.0,1226.47
2017-01-19,9647.5,9716.95,9639.9,9709.0,26390040.0,1276.28
2017-01-20,9684.3,9716.15,9590.5,9601.0,31870273.0,1523.43
2017-01-23,9601.3,9681.7,9586.4,9665.0,18282979.0,1229.47
2017-01-24,9688.35,9837.25,9674.1,9828.2,31202986.0,1543.42
2017-01-25,9873.3,9987.75,9819.45,9967.7,44147177.0,2551.58
2017-01-27,9989.7,10051.5,9971.75,10014.85,58252759.0,1959.09
2017-01-30,10012.15,10012.3,9917.95,9928.65,25544923.0,1268.78
2017-01-31,9907.3,9922.5,9822.0,9837.75,26564345.0,1566.1
2017-02-01,9871.4,10210.2,9834.35,10191.95,43739708.0,2489.51
2017-02-02,10171.05,10173.05,10031.75,10058.8,41582290.0,2103.22
2017-02-03,10058.5,10065.05,9952.25,9975.1,27978634.0,1514.91
2017-02-06,10051.2,10065.85,10001.95,10031.1,28541477.0,1487.89
2017-02-07,10039.85,10041.4,9875.7,9931.7,29888976.0,1657.47
2017-02-08,9961.1,10020.85,9940.15,9994.25,40180822.0,1898.5
2017-02-09,10036.25,10061.1,9903.8,10028.05,25195052.0,1540.6
2017-02-10,10054.85,10056.7,9971.6,9987.3,32791805.0,1535.49
2017-02-13,10016.85,10030.0,9917.6,9973.3,29968958.0,1603.54
2017-02-14,9984.75,9986.75,9746.3,9820.6,36648828.0,2043.66
2017-02-15,9665.8,9692.8,9507.95,9523.35,79724758.0,3553.18
2017-02-16,9559.1,9698.25,9518.3,9686.35,35829295.0,2080.92
2017-02-17,9708.45,9727.85,9643.0,9683.6,26655857.0,1653.25
2017-02-20,9691.95,9780.65,9628.65,9743.95,21168906.0,1214.01
2017-02-21,9757.65,9777.75,9722.35,9758.9,23530271.0,1180.3
2017-02-22,9770.95,9807.95,9727.55,9768.45,34672385.0,1741.48
2017-02-23,9798.95,9805.9,9727.35,9761.75,40478336.0,2413.55
2017-02-27,9763.25,9763.65,9659.5,9666.85,28114680.0,1417.04
2017-02-28,9683.4,9698.85,9638.65,9654.65,23595735.0,1517.19
2017-03-01,9682.85,9702.0,9616.6,9670.6,32975228.0,2063.61
2017-03-02,9756.1,9820.55,9679.25,9705.5,38142489.0,2157.67
2017-03-03,9705.1,9713.7,9637.05,9680.5,25925038.0,1343.16
2017-03-06,9723.1,9809.7,9721.05,9800.0,29398488.0,1606.32
2017-03-07,9798.3,9813.55,9738.5,9753.55,39105237.0,1425.48
2017-03-08,9770.85,9776.7,9644.5,9701.25,22346908.0,1330.59
2017-03-09,9701.0,9774.8,9685.7,9754.35,20820645.0,1366.62
2017-03-10,9797.85,9820.4,9741.0,9779.25,19569862.0,1204.91
2017-03-14,9970.2,9992.3,9873.4,9910.4,26951524.0,2105.93
2017-03-15,9923.3,10020.25,9901.65,9987.65,31554902.0,2163.12
2017-03-16,10032.65,10064.25,10025.3,10056.5,31813836.0,1654.72
2017-03-17,10078.45,10088.45,9969.55,10009.4,29859264.0,2146.1
2017-03-20,10039.85,10042.95,9981.9,10009.3,24562676.0,1164.78
2017-03-21,10025.7,10027.85,9913.3,9963.75,26461164.0,1848.42
2017-03-22,9900.35,9902.8,9789.4,9803.95,31321809.0,1779.8
2017-03-23,9830.0,9915.0,9818.15,9897.95,33439052.0,1845.15
2017-03-24,9904.0,9913.3,9865.65,9878.35,25796674.0,1441.41
2017-03-27,9873.55,9881.3,9801.65,9808.2,31992196.0,1505.3
2017-03-28,9830.25,9911.0,9830.25,9887.8,24606814.0,1370.85
2017-03-29,9929.95,9929.95,9795.35,9845.75,53821920.0,2447.58
2017-03-30,9821.55,9878.3,9815.85,9860.3,51465945.0,3000.11
2017-03-31,9845.9,9905.6,9835.05,9880.2,28672892.0,1759.23
2017-04-03,9934.65,9959.5,9902.85,9921.1,21174907.0,1309.87
2017-04-05,9952.7,10048.65,9923.0,10033.55,28890502.0,2153.27
2017-04-06,10032.9,10054.45,9977.45,10035.3,26656698.0,1663.92
2017-04-07,9981.45,10072.8,9964.1,9993.75,30798063.0,1778.63
2017-04-10,10037.35,10053.8,9987.65,10030.5,31149339.0,1260.6
2017-04-11,10036.85,10060.5,10012.8,10040.05,30912621.0,1419.72
2017-04-12,10046.5,10055.7,9916.15,9987.15,32149441.0,1700.45
2017-04-13,9971.0,9985.35,9898.05,9907.4,21842794.0,1235.9
2017-04-17,9881.8,9927.6,9853.45,9889.45,20982197.0,1218.35
2017-04-18,9908.7,9971.9,9790.5,9813.7,27116030.0,1570.58
2017-04-19,9815.5,9853.6,9784.0,9831.35,27417278.0,1368.73
2017-04-20,9852.5,9923.95,9841.65,9909.9,29307159.0,1400.43
2017-04-21,9935.8,9958.6,9834.8,9858.8,37793992.0,1322.91
2017-04-24,9887.95,9988.0,9870.7,9978.2,34754716.0,1433.28
2017-04-25,10041.05,10098.8,9993.25,10090.35,36534528.0,2297.87
2017-04-26,10112.0,10212.6,10103.5,10189.7,35378138.0,2285.67
2017-04-27,10219.1,10262.3,10155.5,10173.1,36653572.0,2977.45
2017-05-02,10301.6,10314.9,10218.35,10294.75,29255926.0,1902.46
2017-05-03,10314.8,10352.45,10255.0,10273.0,25479592.0,1449.38
2017-05-04,10282.35,10313.7,10199.55,10211.8,30523024.0,1614.99
2017-05-05,10204.05,10207.7,10091.05,10107.95,38989189.0,1868.56
2017-05-08,10166.85,10204.35,10122.1,10167.05,30754107.0,1512.35
2017-05-09,10204.8,10205.9,10150.05,10157.8,21279806.0,1235.73
2017-05-10,10181.15,10316.8,10168.2,10303.9,38006072.0,1770.41
2017-05-11,10348.25,10428.35,10313.6,10410.75,31081282.0,2252.55
2017-05-12,10453.3,10461.15,10359.65,10429.2,25516557.0,1657.69
2017-05-15,10469.05,10486.45,10438.35,10481.3,18672520.0,1077.88
2017-05-16,10498.3,10606.65,10489.0,10597.45,19566190.0,1515.97
2017-05-17,10572.35,10679.55,10559.2,10669.7,38169827.0,1890.35
2017-05-18,10573.4,10626.2,10416.85,10436.35,28753285.0,1745.72
2017-05-19,10473.4,10529.2,10287.95,10409.8,30859305.0,1878.59
2017-05-22,10460.05,10517.05,10328.45,10339.95,30619922.0,1584.23
2017-05-23,10387.0,10448.25,10296.35,10380.65,32690687.0,2267.59
2017-05-24,10477.95,10500.4,10343.2,10386.3,59965695.0,3031.08
2017-05-25,10413.35,10605.85,10377.15,10588.1,53724184.0,2556.65
2017-05-26,10593.75,10759.4,10580.9,10711.55,60196454.0,1869.55
2017-05-29,10719.9,10789.65,10611.9,10753.5,29627919.0,1361.63
2017-05-30,10767.7,10843.95,10725.95,10802.05,27771158.0,1459.35
2017-05-31,10839.5,10920.8,10826.4,10870.8,39660476.0,2402.22
2017-06-01,10894.0,10954.5,10865.95,10891.55,45483331.0,2218.76
2017-06-02,10935.65,10992.7,10922.95,10942.2,33642477.0,2000.68
2017-06-05,10954.3,11004.9,10946.7,10967.95,19681277.0,1126.73
2017-06-06,10986.4,11000.65,10792.7,10849.2,31385369.0,1520.32
2017-06-07,10871.75,10942.45,10853.3,10932.4,25258112.0,1783.9
2017-06-08,10946.55,10980.7,10905.2,10939.65,32347470.0,1692.07
2017-06-09,10948.9,11054.25,10895.7,11047.45,26867339.0,2186.68
2017-06-12,11019.45,11056.45,10938.15,10963.85,23029812.0,1724.71
2017-06-13,10997.95,11026.9,10886.9,10910.2,31556869.0,1784.61
2017-06-14,10917.8,10934.95,10877.2,10905.25,25888813.0,1457.46
2017-06-15,10899.65,10937.35,10820.55,10839.4,21786347.0,1411.66
2017-06-16,10899.3,10927.15,10848.4,10869.2,25855288.0,1831.48
2017-06-19,10917.45,10943.8,10881.95,10893.3,17859891.0,1394.74
2017-06-20,10932.8,10962.4,10884.9,10900.7,36546793.0,2367.67
2017-06-21,10906.55,10907.25,10816.7,10835.5,26703370.0,1728.59
2017-06-22,10853.15,10929.7,10808.35,10820.75,21472249.0,1633.9
2017-06-23,10838.0,10844.4,10623.55,10637.45,24332907.0,1552.98
2017-06-27,10679.35,10679.95,10501.9,10576.2,24003863.0,1619.42
2017-06-28,10586.35,10643.45,10551.65,10582.65,23592749.0,1772.58
2017-06-29,10623.5,10676.55,10555.7,10568.15,38041200.0,2489.67
2017-06-30,10527.3,10557.7,10468.75,10540.25,22517411.0,1360.28
2017-07-03,10555.45,10688.7,10508.25,10680.95,69235735.0,2198.93
2017-07-04,10724.7,10727.85,10605.8,10629.55,46895544.0,1758.56
2017-07-05,10640.85,10714.1,10627.35,10704.8,33356201.0,1453.47
2017-07-06,10734.45,10784.65,10726.4,10746.55,25796806.0,1448.42
2017-07-07,10734.45,10774.4,10710.9,10729.0,33826315.0,1508.55
2017-07-10,10797.4,10870.9,10573.45,10795.2,5663768.0,285.66
2017-07-11,10849.35,10924.9,10842.05,10876.15,49060743.0,2139.98
2017-07-12,10916.9,10922.2,10869.45,10904.35,27517838.0,1342.78
2017-07-13,10931.4,10949.5,10908.65,10936.65,22559592.0,1429.92
2017-07-14,10958.65,10958.65,10870.7,10892.25,19751485.0,1037.22
2017-07-17,10923.05,10964.95,10921.3,10936.45,22798340.0,1345.75
2017-07-18,10927.95,11030.15,10921.25,10954.4,37960460.0,1511.03
2017-07-19,10965.95,11020.15,10964.95,11012.15,26767415.0,1613.56
2017-07-20,11043.3,11055.25,10945.2,10960.7,19929477.0,1330.92
2017-07-21,10964.9,10978.7,10867.7,10955.4,36596738.0,1530.62
2017-07-24,10965.95,10995.05,10925.55,10968.8,28215789.0,1215.24
2017-07-25,10993.3,11003.7,10922.0,10932.5,30077278.0,1696.21
2017-07-26,10951.6,11018.05,10935.45,11003.55,25039086.0,1514.98
2017-07-27,11043.1,11109.2,10885.0,10919.0,41974386.0,3184.13
2017-07-28,10886.8,10950.15,10866.8,10934.85,24807325.0,1314.57
2017-07-31,10956.45,11018.55,10943.05,11002.65,27414388.0,1622.01
2017-08-01,11049.05,11182.75,11032.75,11170.9,36964537.0,2690.84
2017-08-02,11197.1,11201.0,11101.65,11134.25,28318157.0,1863.33
2017-08-03,11142.65,11160.85,11021.8,11058.8,27954250.0,1606.32
2017-08-04,11061.95,11170.5,11040.85,11137.55,34139531.0,2327.7
2017-08-07,11133.2,11238.65,11126.55,11158.85,43955362.0,2304.06
2017-08-08,11182.85,11247.1,11070.0,11117.8,44424377.0,2067.98
2017-08-09,11113.6,11116.2,10904.2,10925.65,34339330.0,1879.61
2017-08-10,10820.05,10834.85,10526.2,10606.5,76310473.0,3523.91
2017-08-11,10493.35,10549.4,10366.8,10457.75,53544739.0,2741.86
2017-08-14,10538.55,10640.1,10538.55,10600.15,27214566.0,1596.67
2017-08-16,10673.6,10788.15,10601.55,10778.75,38050229.0,2065.98
2017-08-18,10651.95,10691.65,10594.4,10676.35,23836327.0,1346.98
2017-08-21,10699.15,10752.0,10551.7,10572.75,21539011.0,1293.15
2017-08-22,10629.65,10647.25,10468.1,10482.9,31145384.0,1421.59
2017-08-23,10548.8,10566.55,10490.1,10552.8,23595920.0,1336.71
2017-08-24,10567.5,10583.45,10534.5,10571.45,23303456.0,1374.0
2017-08-28,10614.65,10634.0,10570.7,10592.35,31917263.0,1662.9
2017-08-29,10570.95,10570.95,10486.4,10503.5,27839578.0,1466.54
2017-08-30,10584.95,10632.8,10552.05,10572.35,28543066.0,1564.71
2017-08-31,10588.95,10620.65,10539.9,10612.55,37152792.0,2195.66
2017-09-01,10657.7,10839.3,10649.65,10823.6,46617942.0,2268.59
2017-09-04,10866.9,10872.3,10676.4,10738.4,45731971.0,1811.64
2017-09-05,10773.8,10797.3,10724.7,10771.2,27019983.0,1276.04
2017-09-06,10725.35,10774.25,10687.0,10746.1,33702711.0,1565.53
2017-09-07,10804.95,10853.05,10782.75,10837.8,34377078.0,2065.17
2017-09-08,10891.15,10892.45,10742.55,10779.0,48411351.0,1975.57
2017-09-11,10842.7,10881.25,10829.4,10839.75,31474771.0,1813.82
2017-09-12,10899.05,10972.9,10848.7,10965.9,36942254.0,1790.7
2017-09-13,10989.1,11025.75,10882.0,10916.0,31622872.0,1794.14
2017-09-14,10947.4,10975.5,10883.85,10949.0,30179057.0,1551.65
2017-09-15,10931.25,11004.1,10893.15,10971.45,30011346.0,1900.89
2017-09-18,11059.65,11132.9,11050.8,11104.85,29268998.0,1824.58
2017-09-19,11176.8,11218.4,11152.3,11170.75,46305935.0,2237.35
2017-09-20,11202.45,11204.7,11093.9,11103.45,31188658.0,1551.51
2017-09-21,11107.35,11139.05,10977.45,11051.9,34738506.0,1702.4
2017-09-22,11034.5,11036.45,10909.0,10927.05,36197614.0,2133.23
2017-09-25,10949.3,10949.3,10724.2,10808.45,33626332.0,2070.67
2017-09-26,10826.65,10853.55,10748.9,10816.0,30338176.0,1994.07
2017-09-27,10879.05,10889.3,10618.9,10646.05,29300118.0,1806.9
2017-09-28,10679.1,10724.3,10560.3,10683.65,50213930.0,2639.77
2017-09-29,10722.95,10857.65,10712.85,10811.25,47321919.0,2195.96
2017-10-03,11059.65,11069.2,10880.2,10903.75,47570944.0,2334.28
2017-10-04,10938.5,10968.65,10876.95,10942.7,31532880.0,1675.18
2017-10-05,10964.45,11019.2,10920.1,10931.7,26056868.0,1463.15
2017-10-06,10958.1,11020.15,10939.7,11007.0,31676133.0,1725.68
2017-10-09,11012.85,11061.7,10970.55,11005.8,23495201.0,1294.21
